product_id,display_name,product_name,composition,generic,form,route,category,manual_review,source_runtime_path,coverage_id,source_pack_id,final_verification_status,final_clinical_readiness,final_fast_mode_allowed,final_rx_role,source_ids,source_titles,source_urls,source_organizations,source_years,source_sections,source_snippets_short,evidence_claim_ids,disease_strategy_verified,drug_class_verified,generic_verified,product_label_verified,product_match_verified,dose_verified,pediatric_verified,antibiotic_criteria_verified,no_antibiotic_verified,red_flag_verified,exact_evidence_missing,exact_block_reason,exact_next_action,can_show_in_main_builder,can_show_in_peds_page,can_show_in_swaps,catalog_only_reason,pediatric_unlock_status,antibiotic_unlock_status,antiviral_unlock_status,clinical_readiness_refreshed,refresh_action,refresh_reason,remaining_source_gap,next_action
BDS007044,Cemol 500 mg strip 10s เม็ดรี [Paracetamol 500 mg.],Cemol 500 mg strip 10s เม็ดรี,Paracetamol 500 mg.,Paracetamol,tablet,oral,analgesic_antipyretic,False,data/core/drug_short_lookup.json:lookup.BDS007044,coverage_42a03789fd1d,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003108,Para Cap strip 10s [Paracetamol 500 mg.],Para Cap strip 10s,Paracetamol 500 mg.,Paracetamol,tablet,oral,analgesic_antipyretic,False,data/core/drug_short_lookup.json:lookup.BDS003108,coverage_5413b167b94c,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003503,Sara เม็ดกลม แผง 10s [Paracetamol 500 mg.],Sara เม็ดกลม แผง 10s,Paracetamol 500 mg.,Paracetamol,tablet,oral,analgesic_antipyretic,False,data/core/drug_short_lookup.json:lookup.BDS003503,coverage_52eb7c866e64,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003654,Sara เม็ดรี แผง 10s [Paracetamol 500 mg.],Sara เม็ดรี แผง 10s,Paracetamol 500 mg.,Paracetamol,tablet,oral,analgesic_antipyretic,False,data/core/drug_short_lookup.json:lookup.BDS003654,coverage_756c4e3cb60c,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003762,Tylenol 500 mg strip 10s [Paracetamol 500 mg.],Tylenol 500 mg strip 10s,Paracetamol 500 mg.,Paracetamol,tablet,oral,analgesic_antipyretic,False,data/core/drug_short_lookup.json:lookup.BDS003762,coverage_0f846e867038,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001014,Air-X [Simethicone 80 mg.],Air-X,Simethicone 80 mg.,Simethicone,tablet,oral,ยาขับลม (OTC),False,data/core/drug_short_lookup.json:lookup.BDS001014,coverage_ce0c6ed8abde,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001089,Air-X Lemon [Simethicone 80 mg.],Air-X Lemon,Simethicone 80 mg.,Simethicone,tablet,oral,ยาขับลม (OTC),False,data/core/drug_short_lookup.json:lookup.BDS001089,coverage_4243fc1e7651,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001085,Air-X Orange [Simethicone 80 mg.],Air-X Orange,Simethicone 80 mg.,Simethicone,tablet,oral,ยาขับลม (OTC),False,data/core/drug_short_lookup.json:lookup.BDS001085,coverage_1854ca2439c1,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001088,Air-X Sugar Free [Simethicone 40 mg.],Air-X Sugar Free,Simethicone 40 mg.,Simethicone,tablet,oral,ยาขับลม (OTC),False,data/core/drug_short_lookup.json:lookup.BDS001088,coverage_0710267c8f45,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001641,Dioxzye [Simethicone 80 mg.],Dioxzye,Simethicone 80 mg.,Simethicone,tablet,oral,ยาขับลม (OTC),False,data/core/drug_short_lookup.json:lookup.BDS001641,coverage_f83b76ccf853,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS040030,Amitriptyline 10 mg [Amitriptyline Hydrochloride 10 mg.],Amitriptyline 10 mg,Amitriptyline Hydrochloride 10 mg.,Amitriptyline Hydrochloride,tablet,oral,ยาทั่วไปอื่นๆ (D),False,data/core/drug_short_lookup.json:lookup.BDS040030,coverage_2f7dac334c05,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS004039,Rowatinex [Pinene (Alpha+Beta) 31 mg.+Camphene 15 mg.+Cineol 3 mg.+Fenchone 4 mg.+Borneol 10 mg.+Anethol 4 mg.+Olive Oil 33 mg.],Rowatinex,Pinene (Alpha+Beta) 31 mg.+Camphene 15 mg.+Cineol 3 mg.+Fenchone 4 mg.+Borneol 10 mg.+Anethol 4 mg.+Olive Oil 33 mg.,Pinene (Alpha + Beta) + Camphene + Cineol,capsule,oral,ยาทั่วไปอื่นๆ (D),False,data/core/drug_short_lookup.json:lookup.BDS004039,coverage_360409a21a8f,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS007960,Tranxic [Tranexamic Acid 250 mg.],Tranxic,Tranexamic Acid 250 mg.,Tranexamic Acid,capsule,oral,ยาทั่วไปอื่นๆ (D),False,data/core/drug_short_lookup.json:lookup.BDS007960,coverage_01f180dd33ae,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS006069,Ambes 10 mg (GPO) [Amlodipine besylate 10 mg.],Ambes 10 mg (GPO),Amlodipine besylate 10 mg.,Amlodipine besylate,tablet,oral,ยาลดความดันโลหิต (D),False,data/core/drug_short_lookup.json:lookup.BDS006069,coverage_f2f9b4a4ea72,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS006070,Ambes 5 mg (GPO) [Amlodipine besylate 5 mg.],Ambes 5 mg (GPO),Amlodipine besylate 5 mg.,Amlodipine besylate,tablet,oral,ยาลดความดันโลหิต (D),False,data/core/drug_short_lookup.json:lookup.BDS006070,coverage_20a7d9abb5c6,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS040008,Amlodac 10 [Amlodipine besilate 10 mg. (eq. to Amlodipine 10 mg.)],Amlodac 10,Amlodipine besilate 10 mg. (eq. to Amlodipine 10 mg.),Amlodipine besilate,tablet,oral,ยาลดความดันโลหิต (D),False,data/core/drug_short_lookup.json:lookup.BDS040008,coverage_00f89369533d,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS040007,Amlodac 5 [Amlodipine besilate 5 mg. (eq. to Amlodipine 5 mg.)],Amlodac 5,Amlodipine besilate 5 mg. (eq. to Amlodipine 5 mg.),Amlodipine besilate,tablet,oral,ยาลดความดันโลหิต (D),False,data/core/drug_short_lookup.json:lookup.BDS040007,coverage_02aa53f2d717,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001106,Amlopine 10 mg [Amlodipine besylate 10 mg.],Amlopine 10 mg,Amlodipine besylate 10 mg.,Amlodipine besylate,tablet,oral,ยาลดความดันโลหิต (D),False,data/core/drug_short_lookup.json:lookup.BDS001106,coverage_6dc9010e9064,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
