coverage_family,row_id,product_id,disease_key,generic_name,status,rx_ready,missing_fields,next_action
regimen,gold_regimen_0c9ba1acc32d,BDS001437,bacterial_conjunctivitis_adult,Chloramphenicol 5 mg./1 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_6d0554de99f1,BDS001847,bacterial_conjunctivitis_adult,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f7d907b6b4f0,BDS003721,bacterial_conjunctivitis_adult,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_daffc9918aeb,BDS001437,bacterial_conjunctivitis_adult,Chloramphenicol 5 mg./1 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_51ec7e6327cf,BDS001847,bacterial_conjunctivitis_adult,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_d31a2294d5fa,BDS003721,bacterial_conjunctivitis_adult,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a56032ae36fe,BDS001437,bacterial_conjunctivitis_adult,Chloramphenicol 5 mg./1 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_e305fe1040a8,BDS001847,bacterial_conjunctivitis_adult,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_8f3f7dbde105,BDS003721,bacterial_conjunctivitis_adult,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_588d6099a673,BDS001437,bacterial_conjunctivitis_peds,Chloramphenicol 5 mg./1 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_292ee5d8fa21,BDS001847,bacterial_conjunctivitis_peds,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_08f02d37b7eb,BDS001437,bacterial_conjunctivitis_peds,Chloramphenicol 5 mg./1 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_1c4f84f104aa,BDS001847,bacterial_conjunctivitis_peds,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f03657b037f0,BDS001437,bacterial_conjunctivitis_peds,Chloramphenicol 5 mg./1 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_b02a7187fd23,BDS001847,bacterial_conjunctivitis_peds,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_da9d4a44dd08,BDS003721,bacterial_eyelid_infection_adult,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_8d20d9a06a74,BDS001847,bacterial_eyelid_infection_adult,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_d0729027e26e,BDS003721,bacterial_eyelid_infection_adult,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_0f08666f29ce,BDS001847,bacterial_eyelid_infection_adult,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a13c87a8d1be,BDS003721,bacterial_eyelid_infection_adult,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9a8a52ad1616,BDS001847,bacterial_eyelid_infection_adult,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a237edc9c8db,BDS003721,bacterial_eyelid_infection_peds,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_14cdf01091c7,BDS001847,bacterial_eyelid_infection_peds,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_321048974cd9,BDS003721,bacterial_eyelid_infection_peds,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_e34a0a38e6cb,BDS001847,bacterial_eyelid_infection_peds,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_18e74963ab32,BDS003721,bacterial_eyelid_infection_peds,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_2278a1f3acbd,BDS001847,bacterial_eyelid_infection_peds,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a412205b5728,BDS001047,bacterial_sinusitis_peds,Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_dd3509768895,BDS044320,bacterial_sinusitis_peds,Sodium Chloride 0.9 g./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_916db6315ff1,BDS002215,bacterial_sinusitis_peds,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a7ebd6e9b7e6,BDS001047,bacterial_sinusitis_peds,Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_e8ee86b92591,BDS044320,bacterial_sinusitis_peds,Sodium Chloride 0.9 g./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_14e5a40520cd,BDS002215,bacterial_sinusitis_peds,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_2ecc366745fa,BDS001047,bacterial_sinusitis_peds,Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_47cb8b1b75d9,BDS044320,bacterial_sinusitis_peds,Sodium Chloride 0.9 g./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_8e6523d1c733,BDS002215,bacterial_sinusitis_peds,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_efb57588d6cb,BDS001046,bacterial_pharyngitis_peds,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_94c38670a28e,BDS003763,bacterial_pharyngitis_peds,Paracetamol 160 mg./5 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_7cd5cd2c9928,BDS001046,bacterial_pharyngitis_peds,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
