row_type,row_id,product_id,generic_name,disease_key,current_status,missing_fields,next_action
product,BDS040078,BDS040078,Amoxicillin,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
regimen,FRM0032,BDS004213,Cetirizine dihydrochloride 10 mg.,allergic_conjunctivitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0032,BDS004035,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),allergic_conjunctivitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0032,BDS001552,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,allergic_conjunctivitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0032,BDS004213,Cetirizine dihydrochloride 10 mg.,allergic_conjunctivitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0032,BDS004035,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),allergic_conjunctivitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0032,BDS001552,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,allergic_conjunctivitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0032,BDS004213,Cetirizine dihydrochloride 10 mg.,allergic_conjunctivitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0032,BDS004035,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),allergic_conjunctivitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0032,BDS001552,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,allergic_conjunctivitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,bacterial_sinusitis_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS003762,Paracetamol 500 mg.,bacterial_sinusitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS044320,Sodium Chloride 0.9 g./100 ml.,bacterial_sinusitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),bacterial_sinusitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,bacterial_sinusitis_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS003762,Paracetamol 500 mg.,bacterial_sinusitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS044320,Sodium Chloride 0.9 g./100 ml.,bacterial_sinusitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),bacterial_sinusitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,bacterial_sinusitis_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS003762,Paracetamol 500 mg.,bacterial_sinusitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS044320,Sodium Chloride 0.9 g./100 ml.,bacterial_sinusitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0033,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),bacterial_sinusitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS002201,Amoxicillin 500 mg.,bacterial_pharyngitis_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS003762,Paracetamol 500 mg.,bacterial_pharyngitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS002411,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,bacterial_pharyngitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS006462,Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.,bacterial_pharyngitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS002201,Amoxicillin 500 mg.,bacterial_pharyngitis_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS003762,Paracetamol 500 mg.,bacterial_pharyngitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS002411,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,bacterial_pharyngitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS006462,Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.,bacterial_pharyngitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS002201,Amoxicillin 500 mg.,bacterial_pharyngitis_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS003762,Paracetamol 500 mg.,bacterial_pharyngitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS002411,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,bacterial_pharyngitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0034,BDS006462,Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.,bacterial_pharyngitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0035,BDS044320,Sodium Chloride 0.9 g./100 ml.,nasal_irrigation_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0035,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),nasal_irrigation_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0035,BDS002805,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),nasal_irrigation_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
