gold_regimen_row_id,regimen_id,product_id,generic_name,disease_key,modality,final_rx_status,accredited_source_status,missing_accredited_fields,next_action
gold_regimen_5637f66ecfa3,FRM0058,BDS001491,Clotrimazole 1%+Betamethasone Dipropionate (eq. to Betamethasone 0.1%) w/w,tinea_corporis_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c8696582c042,FRM0058,BDS004213,Cetirizine dihydrochloride 10 mg.,tinea_corporis_localized_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_947d93f3e893,FRM0058,BDS001491,Clotrimazole 1%+Betamethasone Dipropionate (eq. to Betamethasone 0.1%) w/w,tinea_corporis_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_84f22be0b25f,FRM0058,BDS004213,Cetirizine dihydrochloride 10 mg.,tinea_corporis_localized_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e35f5990ad17,FRM0059,BDS002003,Gentamicin 1 mg./1 g.,impetigo_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_07e1f01101fc,FRM0059,BDS001238,Povidone-Iodine USP 10 % w/v,impetigo_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b89b3b13fd3e,FRM0059,BDS002201,Amoxicillin 500 mg.,impetigo_localized_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_18b87c8417d3,FRM0059,BDS002003,Gentamicin 1 mg./1 g.,impetigo_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9c6310bbe1e8,FRM0059,BDS001238,Povidone-Iodine USP 10 % w/v,impetigo_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c8eb75cf89de,FRM0059,BDS002201,Amoxicillin 500 mg.,impetigo_localized_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_8fd84310d0e6,FRM0059,BDS002003,Gentamicin 1 mg./1 g.,impetigo_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ad291c18955a,FRM0059,BDS001238,Povidone-Iodine USP 10 % w/v,impetigo_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_6b8b3dab4de6,FRM0059,BDS002201,Amoxicillin 500 mg.,impetigo_localized_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2f8c13f0b0cf,FRM0060,BDS001238,Povidone-Iodine USP 10 % w/v,minor_wound_care_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_38cc6a05f112,FRM0060,BDS002003,Gentamicin 1 mg./1 g.,minor_wound_care_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_dcf723d7feb4,FRM0060,BDS001238,Povidone-Iodine USP 10 % w/v,minor_wound_care_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b12a658f8342,FRM0060,BDS002003,Gentamicin 1 mg./1 g.,minor_wound_care_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_47ab5cb854ac,FRM0060,BDS001238,Povidone-Iodine USP 10 % w/v,minor_wound_care_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_daa9d26d8a71,FRM0060,BDS002003,Gentamicin 1 mg./1 g.,minor_wound_care_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_5e71359233a1,FRM0061,BDS004035,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),screen_related_dry_eye_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b0ae6e32cd70,FRM0061,BDS001552,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,screen_related_dry_eye_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e764a57c645e,FRM0061,BDS003679,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),screen_related_dry_eye_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2b73915db4d3,FRM0061,BDS004035,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),screen_related_dry_eye_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ef0c94644cc2,FRM0061,BDS001552,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,screen_related_dry_eye_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_62010dd84dda,FRM0061,BDS003679,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),screen_related_dry_eye_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_4a331b34c526,FRM0061,BDS004035,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),screen_related_dry_eye_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_363ba42d1b07,FRM0061,BDS001552,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,screen_related_dry_eye_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9ad8091cb044,FRM0061,BDS003679,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),screen_related_dry_eye_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d311012db095,FRM0062,BDS002430,Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.,aphthous_ulcer_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_1d912e4d32ec,FRM0062,BDS007549,Triamcinolone Acetonide 0.1%,aphthous_ulcer_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2be7dc1b1715,FRM0062,BDS003762,Paracetamol 500 mg.,aphthous_ulcer_pain_adult,SWAP,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_46c6f6ac9bf2,FRM0062,BDS002430,Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.,aphthous_ulcer_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_23753812388a,FRM0062,BDS007549,Triamcinolone Acetonide 0.1%,aphthous_ulcer_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ee5cd35a0d53,FRM0062,BDS003762,Paracetamol 500 mg.,aphthous_ulcer_pain_adult,SWAP,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_7ac0ab83c622,FRM0062,BDS002430,Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.,aphthous_ulcer_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e795265ac55d,FRM0062,BDS007549,Triamcinolone Acetonide 0.1%,aphthous_ulcer_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
