coverage_id,sheet_name,row_number,product_id,regimen_id,disease_key,disease_name,complaint_key,generic_name,drug_name,composition,BDS,sig,duration,route,form,pediatric_flag,antibiotic_flag,high_risk_flag,current_readiness,current_source_status,exact_evidence_needed,minimum_source_type,source_priority,final_status,final_reason,next_action
coverage_a038ae17687f,9_Clinical_QC,302,BDS001496,FRM0119,uncomplicated_uti_alt_cipro_adult,,,Ciprofloxacin,,,BDS001496,,,,,False,True,True,,pending_manual_review,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,accepted guideline/source with snippet,1,blocked_antibiotic_missing_criteria,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
coverage_0b06810f516d,9_Clinical_QC,303,BDS007591,FRM0120,dysuria_lower_uti_adult,,,Norfloxacin,,,BDS007591,,,,,False,True,True,,pending_manual_review,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,accepted guideline/source with snippet,1,blocked_antibiotic_missing_criteria,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
coverage_1561c11471f6,9_Clinical_QC,304,BDS007591,FRM0121,frequency_urgency_uti_adult,,,Norfloxacin,,,BDS007591,,,,,False,True,True,,pending_manual_review,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,accepted guideline/source with snippet,1,blocked_antibiotic_missing_criteria,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
coverage_4cde0a7b865b,9_Clinical_QC,305,BDS001103,FRM0133,dental_abscess_support_adult,,,Amoxicillin + Clavulanic Acid,,,BDS001103,,,,,False,True,True,,pending_manual_review,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,accepted guideline/source with snippet,1,blocked_antibiotic_missing_criteria,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
coverage_f6ea45a89f5b,9_Clinical_QC,306,BDS045630,,,,,Brompheniramine Maleate + Phenylephrine HCl,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],,BDS045630,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_7752a4805d65,9_Clinical_QC,307,BDS047430,,,,,Brompheniramine Maleate + Phenylephrine HCl,Rhinotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],,BDS047430,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_2214e263e8ca,9_Clinical_QC,308,BDS003575,,,,,Brompheniramine Maleate + Phenylephrine HCl,Sinufen [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],,BDS003575,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_af15a796191e,9_Clinical_QC,309,BDS001842,,,,,Macrogol 4000 + Saccharin sodium + Orange-grapefruit flavour,Forlax [Macrogol 4000 10 g.+ Saccharin sodium 0.017 g.+ Orange-grapefruit flavour 0.15 g.],,BDS001842,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_021c6c35034d,9_Clinical_QC,310,BDS002128,,,,,Lactulose + Galactose + Lactose,Hepalac [Lactulose 66.7 g+Galactose 11 g+Lactose 6 g/100 ml],,BDS002128,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_984cc1130e69,9_Clinical_QC,311,BDS004866,,,,,Saccharin + Amyl Acetate + Alcohol + Castor Oil,น้ำมันละหุ่งหวาน [Saccharin 0.006 g+Amyl Acetate 0.037 g+Alcohol 0.45 ml+Castor Oil/15 ml.],,BDS004866,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_0712d940ee6d,9_Clinical_QC,312,BDS001036,,,,,Alginic acid + Aluminium hydroxide gel + Magnesium carbonate,Algycon [Alginic acid 200 mg.+Aluminium hydroxide gel 30 mg.+Magnesium carbonate 40 mg.],,BDS001036,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_541e1935a5f7,9_Clinical_QC,313,BDS001051,,,,,Aluminium Hydroxide + Magnesium Trisilicate + Kaolin,Antacil [Aluminium Hydroxide (Dried Aluminium Hydroxide 250 mg.)+Magnesium Trisilicate 350 mg.+Kaolin 50 mg.],,BDS001051,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_9af9f832d476,9_Clinical_QC,314,BDS002011,,,,,Sodium alginate + Sodium bicarbonate + Calcium carbonate,Gaviscon Dual Action tabslet 16s [Sodium alginate 250 mg.+Sodium bicarbonate 106.5 mg.+Calcium carbonate 187.5 mg.],,BDS002011,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_f3f68c76ad47,9_Clinical_QC,315,BDS002015,,,,,Sodium alginate + Sodium bicarbonate + Calcium Carbonate,Gaviscon Peppermint tabslet 16s [Sodium alginate 250 mg.+Sodium bicarbonate 133.5 mg.+Calcium Carbonate 80 mg.],,BDS002015,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_feaa1679b061,9_Clinical_QC,316,BDS044334,,,,,AHMC Type F-MA II ( Aluminum Hydroxide + Magnesium Carbonate ) + Simethicone,Kremil tabslet [AHMC Type F-MA II 325 mg ( Aluminum Hydroxide 188.8 mg + Magnesium Carbonate 136.2 mg ) + Simethicone 60 mg],,BDS044334,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_809921d9e73b,9_Clinical_QC,317,BDS044908,,,,,Calcium Carbonate + Simethicone,Malugel tabslets [Calcium Carbonate 500 mg+Simethicone 60 mg],,BDS044908,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_45765dae8050,9_Clinical_QC,318,BDS046509,,,,,Proctase + Pancreatin,Proctase-P [Proctase 10 mg+Pancreatin 50 mg],,BDS046509,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_95210a253f95,9_Clinical_QC,319,BDS008682,,,,,Peppermint Oil + Spearmint Oil,Pudin Hara [Peppermint Oil 150 mg.+Spearmint Oil 30 mg.],,BDS008682,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_eb56ce46caa4,9_Clinical_QC,320,BDS001084,,,,,Azithromycin,Azith Oral Suspension [Azithromycin 200 mg./5 ml.],,BDS001084,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_8ed326231531,9_Clinical_QC,321,BDS001441,,,,,Cefixime,Cefspan Suspension [Cefixime 100 mg./5 ml.],,BDS001441,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_3e9223c90f34,9_Clinical_QC,322,BDS002206,,,,,Cephalexin,Ibilex Syrup [Cephalexin 125 mg./5 ml.],,BDS002206,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_89ab4a7cd6f9,9_Clinical_QC,323,BDS007586,,,,,Amoxicillin,Newtamox For Oral Suspension [Amoxicillin 125 mg./5 ml.],,BDS007586,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_b02b85944a46,9_Clinical_QC,324,BDS046209,,,,,Azithromycin,Onzet Oral Suspension [Azithromycin 200 mg./5 ml.],,BDS046209,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_f448a9791b18,9_Clinical_QC,325,BDS003549,,,,,Amoxicillin,Sia-Mox Syrup 125 mg [Amoxicillin 125 mg./5 ml.],,BDS003549,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_4e7c43eb8a08,9_Clinical_QC,326,BDS003550,,,,,Amoxicillin,Sia-Mox Syrup 250 mg [Amoxicillin 250 mg./5 ml.],,BDS003550,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_e119d72058f1,9_Clinical_QC,327,BDS007682,,,,,Cloxacillin,Xalin Dry Syrup 125 mg [Cloxacillin 125 mg./5 ml.],,BDS007682,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_080b1e11a2c0,9_Clinical_QC,328,BDS008609,,,,,Paracetamol,Ampol Suspension [Paracetamol 120 mg./5 ml.],,BDS008609,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_4ded27459168,9_Clinical_QC,329,BDS002407,,,,,Paracetamol,Kit-F Drops [Paracetamol 60 mg./0.6 ml.],,BDS002407,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_415bd8fa3284,9_Clinical_QC,330,BDS007583,,,,,Paracetamol,Newtamol Syrup [Paracetamol 150 mg./5 ml.],,BDS007583,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_af6853ec605c,9_Clinical_QC,331,BDS002861,,,,,Paracetamol,Panadol Orange Suspension [Paracetamol 250 mg./5 ml.],,BDS002861,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_b0484a80db40,9_Clinical_QC,332,BDS002847,,,,,Paracetamol,Panadol Strawberry Suspension [Paracetamol 120 mg./5 ml.],,BDS002847,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_2ef8673fafb8,9_Clinical_QC,333,BDS008137,,,,,Paracetamol,Poro Suspension [Paracetamol 250 mg./5 ml.],,BDS008137,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_7438bde07bdb,9_Clinical_QC,334,BDS003597,,,,,Paracetamol,Sara Infant Drops (รสองุ่น) [Paracetamol 60 mg./0.6 ml.],,BDS003597,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_2e5d89901063,9_Clinical_QC,335,BDS003711,,,,,Paracetamol,Tempra Drop [Paracetamol 80 mg./0.8 ml.],,BDS003711,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_506836bdc855,9_Clinical_QC,336,BDS003737,,,,,Paracetamol,Tylenol Drop [Paracetamol 80 mg./0.8 ml.],,BDS003737,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_0ca9302e4492,9_Clinical_QC,337,BDS003763,,,,,Paracetamol,Tylenol Suspension [Paracetamol 160 mg./5 ml.],,BDS003763,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_7814285168dc,9_Clinical_QC,338,BDS001015,,,,,Desloratadine,Aerius Syrup [Desloratadine 0.5 mg./1 ml.],,BDS001015,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
coverage_4d25a74d3087,9_Clinical_QC,339,BDS007003,,,,,Brompheniramine Maleate + Phenylephrine HCl,Asiatapp Infant Drops (ควบคุมจำนวน) [Brompheniramine Maleate 2.0 mg.+Phenylephrine HCl 2.5 mg./1 ml.],,BDS007003,,,,,False,False,False,,,disease_strategy_source,accepted guideline/source with snippet,3,manual_review_required_with_exact_reason,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item
